Cm,Ch,Bm,Bh,T,sR,sG,sB
0.001,0.0416978,0.0277778,0.333333,0.01,218.52,135.198,112.229
0.001,0.0416978,0.0277778,0.333333,0.09,223.433,148.667,135.81
0.001,0.0416978,0.0277778,0.5,0.01,213.358,133.95,114.527
0.001,0.0416978,0.0277778,0.333333,0.13,224.98,153.374,142.898
0.001,0.0416978,0.0277778,0.333333,0.25,229.231,163.874,157.889
0.001,0.0416978,0.0277778,0.5,0.17,222.643,156.139,149.776
0.001,0.0416978,0.0277778,0.5,0.13,220.859,152.334,144.773
0.001,0.0416978,0.0277778,0.333333,0.17,226.18,157.071,148.693
0.001,0.0416978,0.0277778,0.5,0.09,219.038,147.837,138.481
0.001,0.0416978,0.0277778,0.333333,0.21,227.7,160.526,153.257
0.001,0.0416978,0.0277778,0.666667,0.01,209.811,133.409,118.481
0.001,0.0416978,0.0277778,0.5,0.05,216.665,142.268,129.753
0.001,0.0416978,0.0277778,0.666667,0.13,217.68,151.287,147.332
0.001,0.0416978,0.0277778,0.666667,0.17,219.285,155.419,152.479
0.001,0.0416978,0.0277778,0.5,0.21,224.235,159.896,154.857
0.001,0.0416978,0.0277778,0.666667,0.05,212.899,141.445,132.482
0.001,0.0416978,0.0277778,0.833333,0.05,209.333,140.854,136.192
0.001,0.0416978,0.0277778,0.666667,0.21,221.282,159.563,157.081
0.001,0.0416978,0.0277778,0.666667,0.25,222.171,162.514,160.815
0.001,0.0416978,0.0277778,0.666667,0.09,215.724,146.818,140.997
0.001,0.0416978,0.0277778,0.833333,0.09,212.118,146.497,144.407
0.001,0.0416978,0.0277778,0.5,0.25,225.521,162.94,159.074
0.001,0.0416978,0.0277778,0.833333,0.13,214.313,151.113,150.155
0.001,0.0416978,0.0277778,0.833333,0.17,216.208,154.832,155.096
0.001,0.0416978,0.0277778,0.833333,0.21,218.086,158.959,159.119
0.001,0.0416978,0.0277778,0.833333,0.01,205.652,132.683,123.759
0.001,0.0416978,0.0277778,0.833333,0.25,219.676,161.96,162.938
0.001,0.0416978,0.0277778,1,0.01,202.064,131.791,128.995
0.001,0.0416978,0.111111,0,0.01,228.078,137.515,108.137
0.001,0.0416978,0.0277778,1,0.05,205.997,140.452,140.691
0.001,0.0416978,0.0277778,1,0.09,209.088,145.258,148.303
0.001,0.0416978,0.111111,0,0.13,233.729,154.789,140.296
0.001,0.0416978,0.0277778,1,0.13,211.142,150.93,154.405
0.001,0.0416978,0.111111,0,0.09,232.453,150.17,133.254
0.001,0.0416978,0.0277778,1,0.17,213.941,154.817,158.384
0.001,0.0416978,0.0277778,1,0.21,215.409,158.256,162.396
0.001,0.0416978,0.111111,0,0.17,234.837,158.667,146.186
0.001,0.0416978,0.111111,0,0.25,236.819,165.169,155.592
0.001,0.0416978,0.111111,0.166667,0.05,225.718,144.364,125.155
0.001,0.0416978,0.111111,0.166667,0.13,228.902,154.512,141.233
0.001,0.0416978,0.0277778,1,0.25,217.386,161.968,166.442
0.001,0.0416978,0.111111,0,0.05,231.037,145.012,123.845
0.001,0.0416978,0.111111,0.166667,0.01,222.792,136.548,109.928
0.001,0.0416978,0.111111,0.333333,0.01,217.991,135.364,112.449
0.001,0.0416978,0.111111,0,0.21,236.04,162.502,150.976
0.001,0.0416978,0.111111,0.166667,0.17,229.982,157.905,147.336
0.001,0.0416978,0.111111,0.333333,0.05,220.602,143.463,126.818
0.001,0.0416978,0.111111,0.333333,0.09,222.84,149.31,136.052
0.001,0.0416978,0.111111,0.166667,0.09,227.394,150.203,134.746
0.001,0.0416978,0.111111,0.5,0.01,213.554,134.491,115.055
0.001,0.0416978,0.111111,0.5,0.05,216.717,142.664,129.391
0.001,0.0416978,0.111111,0.333333,0.25,228.905,164.027,158.231
0.001,0.0416978,0.111111,0.333333,0.17,225.958,157.37,149.252
0.001,0.0416978,0.111111,0.166667,0.21,231.518,161.217,152.623
0.001,0.0416978,0.111111,0.5,0.13,221.051,152.836,145.017
0.001,0.0416978,0.111111,0.333333,0.13,224.525,153.245,143.282
0.001,0.0416978,0.111111,0.166667,0.25,232.378,164.582,157.246
0.001,0.0416978,0.111111,0.333333,0.21,227.512,160.785,153.792
0.001,0.0416978,0.111111,0.5,0.09,218.788,148.278,137.69
0.001,0.0416978,0.111111,0.5,0.21,224.476,160.299,155.621
0.001,0.0416978,0.111111,0.666667,0.05,213.34,142.34,132.02
0.001,0.0416978,0.111111,0.666667,0.13,217.368,152.206,147.475
0.001,0.0416978,0.111111,0.833333,0.01,205.846,132.211,123.653
0.001,0.0416978,0.111111,0.833333,0.05,209.283,141.021,135.854
0.001,0.0416978,0.111111,0.666667,0.25,222.255,162.772,161.044
0.001,0.0416978,0.111111,0.833333,0.09,212.393,146.838,143.959
0.001,0.0416978,0.111111,0.5,0.17,222.609,156.544,150.619
0.001,0.0416978,0.111111,0.666667,0.01,209.271,133.421,119.091
0.001,0.0416978,0.111111,0.5,0.25,225.498,163.775,159.421
0.001,0.0416978,0.111111,0.666667,0.09,215.047,147.897,140.396
0.001,0.0416978,0.111111,1,0.05,206.481,140.173,141.191
0.001,0.0416978,0.111111,0.833333,0.25,219.562,162.396,162.914
0.001,0.0416978,0.111111,1,0.09,209.068,146.573,148.839
0.001,0.0416978,0.111111,0.666667,0.17,219.212,156.031,152.553
0.001,0.0416978,0.111111,1,0.13,211.268,151.025,154.215
0.001,0.0416978,0.111111,0.666667,0.21,220.457,159.283,157.462
0.001,0.0416978,0.25,0,0.01,228.06,137.775,108.297
0.001,0.0416978,0.111111,1,0.21,215.087,158.563,162.537
0.001,0.0416978,0.111111,0.833333,0.13,214.383,151.645,150.142
0.001,0.0416978,0.25,0,0.05,230.566,144.969,123.557
0.001,0.0416978,0.111111,0.833333,0.17,216.17,155.706,155.051
0.001,0.0416978,0.111111,1,0.25,217.191,162.209,165.565
0.001,0.0416978,0.111111,1,0.01,202.37,131.759,129.431
0.001,0.0416978,0.111111,0.833333,0.21,217.976,159.056,159.18
0.001,0.0416978,0.25,0,0.13,233.542,154.947,140.491
0.001,0.0416978,0.111111,1,0.17,213.457,155.489,158.517
0.001,0.0416978,0.25,0.166667,0.05,225.505,143.859,125.264
0.001,0.0416978,0.25,0.166667,0.09,227.392,149.254,134.418
0.001,0.0416978,0.25,0,0.09,232.11,150.624,132.83
0.001,0.0416978,0.25,0.166667,0.13,228.742,154.264,141.307
0.001,0.0416978,0.25,0,0.17,234.898,158.68,145.927
0.001,0.0416978,0.25,0,0.21,235.655,161.954,150.797
0.001,0.0416978,0.25,0.333333,0.01,218.211,135.075,112.082
0.001,0.0416978,0.25,0,0.25,236.439,164.824,155.464
0.001,0.0416978,0.25,0.166667,0.17,230.27,157.534,147.055
0.001,0.0416978,0.25,0.166667,0.01,222.883,136.268,109.957
0.001,0.0416978,0.25,0.166667,0.21,231.251,160.913,151.775
0.001,0.0416978,0.25,0.166667,0.25,232.474,163.858,156.598
0.001,0.0416978,0.25,0.5,0.01,213.765,134.034,114.411
0.001,0.0416978,0.25,0.333333,0.21,227.954,160.308,153.421
0.001,0.0416978,0.25,0.5,0.09,218.866,147.388,138.32
0.001,0.0416978,0.25,0.333333,0.25,228.904,163.477,157.426
0.001,0.0416978,0.25,0.666667,0.01,209.61,133.207,118.477
0.001,0.0416978,0.25,0.333333,0.05,220.815,142.92,127.03
0.001,0.0416978,0.25,0.5,0.17,222.476,155.918,149.904
0.001,0.0416978,0.25,0.666667,0.09,215.395,147.09,140.304
0.001,0.0416978,0.25,0.5,0.21,224.215,159.855,154.943
0.001,0.0416978,0.25,0.333333,0.09,223.061,148.079,136.184
0.001,0.0416978,0.25,0.333333,0.13,225.19,152.587,142.941
0.001,0.0416978,0.25,0.333333,0.17,226.565,156.774,148.867
0.001,0.0416978,0.25,0.5,0.05,216.931,141.862,128.791
0.001,0.0416978,0.25,0.5,0.13,220.92,151.978,144.537
0.001,0.0416978,0.25,0.666667,0.21,221.031,159.68,156.574
0.001,0.0416978,0.25,0.666667,0.05,213.04,141.647,131.874
0.001,0.0416978,0.25,0.833333,0.01,205.888,132.336,122.958
0.001,0.0416978,0.25,0.5,0.25,225.455,163.053,158.662
0.001,0.0416978,0.25,0.666667,0.13,217.751,151.595,146.642
0.001,0.0416978,0.25,0.833333,0.05,209.796,141.15,135.868
0.001,0.0416978,0.25,0.666667,0.17,219.137,155.742,151.645
0.001,0.0416978,0.25,0.833333,0.13,214.49,151.266,149.258
0.001,0.0416978,0.25,0.666667,0.25,222.364,162.623,160.65
0.001,0.0416978,0.25,0.833333,0.25,219.484,162.273,162.953
0.001,0.0416978,0.25,1,0.05,206.399,140.39,140.641
0.001,0.0416978,0.25,1,0.13,211.065,150.916,153.501
0.001,0.0416978,0.25,1,0.17,213.435,155.248,157.97
0.001,0.0416978,0.25,0.833333,0.09,212.174,146.467,143.503
0.001,0.0416978,0.25,1,0.21,214.55,158.317,162.675
0.001,0.0416978,0.444444,0,0.01,227.689,136.819,107.79
0.001,0.0416978,0.444444,0,0.05,229.925,144.763,123.461
0.001,0.0416978,0.25,1,0.25,216.804,161.311,166.044
0.001,0.0416978,0.25,1,0.01,202.273,132.16,128.645
0.001,0.0416978,0.25,0.833333,0.17,216.056,155.543,154.346
0.001,0.0416978,0.25,0.833333,0.21,217.606,159.041,159.412
0.001,0.0416978,0.25,1,0.09,208.576,146.507,148.234
0.001,0.0416978,0.444444,0,0.09,231.646,150.236,132.84
0.001,0.0416978,0.444444,0,0.17,234.141,157.872,145.434
0.001,0.0416978,0.444444,0,0.21,235.034,161.336,150.771
0.001,0.0416978,0.444444,0,0.25,235.921,164.567,155.025
0.001,0.0416978,0.444444,0.333333,0.01,217.667,134.274,112.076
0.001,0.0416978,0.444444,0,0.13,232.537,154.454,140.041
0.001,0.0416978,0.444444,0.166667,0.01,222.341,135.894,109.31
0.001,0.0416978,0.444444,0.166667,0.21,230.815,160.737,152.068
0.001,0.0416978,0.444444,0.166667,0.05,225.22,143.76,123.893
0.001,0.0416978,0.444444,0.166667,0.09,226.639,149.37,134.104
0.001,0.0416978,0.444444,0.166667,0.13,228.431,153.959,140.514
0.001,0.0416978,0.444444,0.333333,0.13,224.126,152.982,142.055
0.001,0.0416978,0.444444,0.166667,0.17,229.818,157.447,147.273
0.001,0.0416978,0.444444,0.333333,0.21,226.85,159.88,153.12
0.001,0.0416978,0.444444,0.5,0.05,216.178,142.261,128.795
0.001,0.0416978,0.444444,0.333333,0.05,220.244,142.8,126.464
0.001,0.0416978,0.444444,0.5,0.09,218.196,147.657,138.167
0.001,0.0416978,0.444444,0.333333,0.09,222.534,148.03,135.601
0.001,0.0416978,0.444444,0.166667,0.25,232.031,164.077,155.775
0.001,0.0416978,0.444444,0.5,0.13,220.201,152.267,144.64
0.001,0.0416978,0.444444,0.5,0.01,213.361,133.732,114.473
0.001,0.0416978,0.444444,0.333333,0.17,225.689,156.647,148.147
0.001,0.0416978,0.444444,0.333333,0.25,228.274,162.992,157.193
0.001,0.0416978,0.444444,0.666667,0.01,209.372,132.704,118.515
0.001,0.0416978,0.444444,0.5,0.21,223.993,159.235,154.558
0.001,0.0416978,0.444444,0.666667,0.05,212.741,141.481,131.723
0.001,0.0416978,0.444444,0.666667,0.25,221.999,162.013,159.958
0.001,0.0416978,0.444444,0.5,0.25,225.479,162.597,158.735
0.001,0.0416978,0.444444,0.5,0.17,222.471,155.597,149.555
0.001,0.0416978,0.444444,0.833333,0.01,205.954,132.979,122.883
0.001,0.0416978,0.444444,0.833333,0.09,212.416,146.771,144.333
0.001,0.0416978,0.444444,0.666667,0.09,215.605,146.672,141.012
0.001,0.0416978,0.444444,0.666667,0.13,217.155,151.843,146.332
0.001,0.0416978,0.444444,0.833333,0.05,209.52,140.76,135.642
0.001,0.0416978,0.444444,0.666667,0.17,219.01,155.311,151.96
0.001,0.0416978,0.444444,0.833333,0.13,214.009,151.495,150.065
0.001,0.0416978,0.444444,0.666667,0.21,220.782,159.114,156.298
0.001,0.0416978,0.444444,0.833333,0.25,219.56,161.777,162.561
0.001,0.0416978,0.444444,1,0.01,202.462,132.217,128.8
0.001,0.0416978,0.444444,1,0.21,215.085,158.415,162.535
0.001,0.0416978,0.444444,0.833333,0.17,216.119,155.492,154.842
0.001,0.0416978,0.694444,0,0.05,229.796,145.03,123.016
0.001,0.0416978,0.444444,0.833333,0.21,217.572,158.591,159.642
0.001,0.0416978,0.444444,1,0.13,211.504,150.476,153.925
0.001,0.0416978,0.444444,1,0.25,216.806,161.51,166.22
0.001,0.0416978,0.444444,1,0.05,206.331,140.193,140.666
0.001,0.0416978,0.694444,0,0.17,233.723,158.206,145.936
0.001,0.0416978,0.444444,1,0.09,209.138,146.366,147.797
0.001,0.0416978,0.694444,0,0.21,234.631,161.334,150.619
0.001,0.0416978,0.444444,1,0.17,212.934,154.901,158.579
0.001,0.0416978,0.694444,0,0.01,227.693,137.677,107.884
0.001,0.0416978,0.694444,0,0.09,231.482,150.555,132.888
0.001,0.0416978,0.694444,0.166667,0.05,224.817,144.079,124.845
0.001,0.0416978,0.694444,0,0.13,232.469,154.773,140.111
0.001,0.0416978,0.694444,0.166667,0.17,229.195,157.222,147.361
0.001,0.0416978,0.694444,0.166667,0.09,226.517,149.195,133.891
0.001,0.0416978,0.694444,0.166667,0.13,227.66,153.306,140.545
0.001,0.0416978,0.694444,0.166667,0.21,230.075,160.08,151.687
0.001,0.0416978,0.694444,0.333333,0.01,217.567,134.793,112.122
0.001,0.0416978,0.694444,0.166667,0.01,222.513,136.259,109.868
0.001,0.0416978,0.694444,0,0.25,235.358,164.29,155.414
0.001,0.0416978,0.694444,0.333333,0.05,220.187,142.392,127.338
0.001,0.0416978,0.694444,0.333333,0.17,225.124,156.075,148.43
0.001,0.0416978,0.694444,0.333333,0.13,223.732,152.142,143.119
0.001,0.0416978,0.694444,0.333333,0.25,227.745,162.838,157.05
0.001,0.0416978,0.694444,0.5,0.05,216.111,141.641,128.655
0.001,0.0416978,0.694444,0.166667,0.25,231.278,163.257,156.098
0.001,0.0416978,0.694444,0.333333,0.09,222.047,147.925,135.885
0.001,0.0416978,0.694444,0.5,0.01,212.967,133.638,114.722
0.001,0.0416978,0.694444,0.333333,0.21,226.411,159.829,153.417
0.001,0.0416978,0.694444,0.666667,0.01,209.076,133.18,118.37
0.001,0.0416978,0.694444,0.666667,0.05,212.073,140.944,131.491
0.001,0.0416978,0.694444,0.5,0.21,222.975,158.939,153.837
0.001,0.0416978,0.694444,0.666667,0.13,216.567,150.349,145.934
0.001,0.0416978,0.694444,0.5,0.09,218.123,146.794,137.186
0.001,0.0416978,0.694444,0.666667,0.21,220.215,158.237,156.435
0.001,0.0416978,0.694444,0.5,0.13,220.21,151.423,143.922
0.001,0.0416978,0.694444,0.5,0.17,221.535,155.184,149.218
0.001,0.0416978,0.694444,0.666667,0.09,214.384,146.635,139.576
0.001,0.0416978,0.694444,0.5,0.25,224.368,162.161,158.315
0.001,0.0416978,0.694444,0.833333,0.09,211.17,145.862,142.896
0.001,0.0416978,0.694444,0.833333,0.17,215.458,154.12,153.848
0.001,0.0416978,0.694444,1,0.01,202.081,131.482,128.396
0.001,0.0416978,0.694444,0.833333,0.21,217.086,158.177,158.335
0.001,0.0416978,0.694444,0.666667,0.17,218.54,154.907,151.787
0.001,0.0416978,0.694444,1,0.05,206.039,139.957,139.954
0.001,0.0416978,0.694444,0.833333,0.25,219.039,161.551,161.741
0.001,0.0416978,0.694444,0.833333,0.01,205.236,132.204,122.663
0.001,0.0416978,0.694444,1,0.17,212.959,154.73,157.525
0.001,0.0416978,0.694444,0.666667,0.25,221.776,161.55,159.883
0.001,0.0416978,0.694444,0.833333,0.05,208.785,140.482,135.176
0.001,0.0416978,1,0,0.01,227.708,137.548,107.455
0.001,0.0416978,0.694444,1,0.21,214.744,158.472,161.79
0.001,0.0416978,0.694444,0.833333,0.13,213.587,150.259,149.279
0.001,0.0416978,1,0,0.05,229.87,144.811,122.429
0.001,0.0416978,0.694444,1,0.25,216.344,161.986,164.611
0.001,0.0416978,0.694444,1,0.09,208.533,146.507,146.997
0.001,0.0416978,0.694444,1,0.13,211.043,151.186,152.527
0.001,0.0416978,1,0.166667,0.01,222.668,136.296,109.468
0.001,0.0416978,1,0.166667,0.05,224.957,143.541,124.78
0.001,0.0416978,1,0,0.25,235.377,164.505,154.568
0.001,0.0416978,1,0.166667,0.09,226.639,149.213,133.809
0.001,0.0416978,1,0,0.09,231.261,150.7,133.004
0.001,0.0416978,1,0,0.13,232.43,154.473,140.235
0.001,0.0416978,1,0,0.17,233.413,158.311,145.114
0.001,0.0416978,1,0,0.21,234.52,161.552,149.961
0.001,0.0416978,1,0.166667,0.17,229.218,157.144,146.402
0.001,0.0416978,1,0.333333,0.09,222.247,148.706,135.888
0.001,0.0416978,1,0.333333,0.13,224.065,152.637,142.395
0.001,0.0416978,1,0.5,0.01,213.5,134.157,114.766
0.001,0.0416978,1,0.333333,0.17,225.16,156.232,148.21
0.001,0.0416978,1,0.5,0.05,216.5,142.075,128.955
0.001,0.0416978,1,0.333333,0.21,226.381,160.539,152.773
0.001,0.0416978,1,0.166667,0.13,227.997,153.074,141.003
0.001,0.0416978,1,0.333333,0.01,217.735,135.176,111.974
0.001,0.0416978,1,0.166667,0.21,230.326,160.902,151.298
0.001,0.0416978,1,0.666667,0.01,209.089,133.491,117.972
0.001,0.0416978,1,0.5,0.13,219.833,152.388,144.468
0.001,0.0416978,1,0.333333,0.05,220.459,142.648,126.299
0.001,0.0416978,1,0.166667,0.25,231.312,164.308,155.598
0.001,0.0416978,1,0.5,0.25,224.05,162.438,158.21
0.001,0.0416978,1,0.666667,0.09,214.063,146.681,140.469
0.001,0.0416978,1,0.666667,0.13,216.421,151.42,146.802
0.001,0.0416978,1,0.333333,0.25,227.621,163.362,156.568
0.001,0.0416978,1,0.5,0.09,218.13,147.93,137.92
0.001,0.0416978,1,0.5,0.17,221.233,155.64,149.785
0.001,0.0416978,1,0.666667,0.05,211.73,141.259,132.048
0.001,0.0416978,1,0.5,0.21,222.867,159.687,154.136
0.001,0.0416978,1,0.833333,0.01,205.526,132.731,123.288
0.001,0.0416978,1,0.833333,0.05,208.656,140.9,136.247
0.001,0.0416978,1,0.666667,0.25,221.133,161.935,160.708
0.001,0.0416978,1,0.833333,0.09,211.199,146.33,143.717
0.001,0.0416978,1,0.666667,0.17,218.01,155.059,152.061
0.001,0.0416978,1,1,0.01,201.805,132.355,129.01
0.001,0.0416978,1,0.666667,0.21,219.932,159.239,156.479
0.001,0.0416978,1,1,0.05,205.553,140.359,140.669
0.001,0.0416978,1,0.833333,0.13,213.516,151.264,149.455
0.001,0.0416978,1,1,0.13,210.499,151.043,153.673
0.001,0.0416978,1,1,0.09,208.33,146.184,148.086
0.001,0.0416978,1,1,0.17,212.436,154.204,158.728
0.001,0.120284,0,0,0.13,216.599,125.96,126.618
0.001,0.0416978,1,1,0.21,214.332,158.328,162.28
0.001,0.120284,0,0,0.17,218.694,132.738,134.167
0.001,0.0416978,1,1,0.25,215.836,160.732,165.138
0.001,0.0416978,1,0.833333,0.17,215.027,154.841,155.276
0.001,0.0416978,1,0.833333,0.21,216.75,158.528,159.469
0.001,0.0416978,1,0.833333,0.25,218.222,161.696,162.382
0.001,0.120284,0,0.166667,0.01,196.83,92.145,80.269
0.001,0.120284,0,0,0.01,208.354,92.268,78.824
0.001,0.120284,0,0,0.05,212.096,107.757,103.019
0.001,0.120284,0,0.166667,0.05,201.616,107.572,104.644
0.001,0.120284,0,0,0.09,214.376,118.276,116.875
0.001,0.120284,0,0.166667,0.09,204.719,118.221,117.348
0.001,0.120284,0,0,0.21,220.458,137.953,139.697
0.001,0.120284,0,0,0.25,222.076,142.968,145.978
0.001,0.120284,0,0.333333,0.09,196.458,117.865,118.425
0.001,0.120284,0,0.333333,0.05,192.318,108.15,106.468
0.001,0.120284,0,0.166667,0.13,207.649,126.335,127.125
0.001,0.120284,0,0.166667,0.17,209.787,132.666,134.497
0.001,0.120284,0,0.333333,0.13,199.693,126.148,127.462
0.001,0.120284,0,0.333333,0.01,187.73,91.622,82.999
0.001,0.120284,0,0.333333,0.17,202.737,132.308,135.295
0.001,0.120284,0,0.166667,0.25,213.934,142.073,146.568
0.001,0.120284,0,0.166667,0.21,212.046,137.229,141.437
0.001,0.120284,0,0.333333,0.25,206.652,142.041,146.503
0.001,0.120284,0,0.666667,0.01,172.475,91.413,89.436
0.001,0.120284,0,0.5,0.01,179.234,91.096,85.124
0.001,0.120284,0,0.333333,0.21,204.581,136.981,141.381
0.001,0.120284,0,0.5,0.05,185.124,107.795,107.4
0.001,0.120284,0,0.666667,0.05,178.848,107.793,109.806
0.001,0.120284,0,0.5,0.13,192.876,125.721,128.774
0.001,0.120284,0,0.5,0.17,195.951,132.026,136.088
0.001,0.120284,0,0.666667,0.09,183.62,118.089,121.965
0.001,0.120284,0,0.5,0.21,198.134,137.253,142.3
0.001,0.120284,0,0.5,0.25,200.713,142.192,147.472
0.001,0.120284,0,0.5,0.09,189.296,118.081,120.489
0.001,0.120284,0,0.666667,0.25,195.882,142.357,148.686
0.001,0.120284,0,0.833333,0.09,178.027,117.68,124.898
0.001,0.120284,0,0.833333,0.01,166.559,91.11,94.056
0.001,0.120284,0,0.666667,0.13,187.386,125.632,130.387
0.001,0.120284,0,1,0.01,160.704,91.109,99.838
0.001,0.120284,0,0.833333,0.17,186.074,132.116,140.093
0.001,0.120284,0,0.833333,0.05,173.066,107.909,112.655
0.001,0.120284,0,1,0.05,168.557,108.065,117.843
0.001,0.120284,0,0.666667,0.17,191.057,132.23,137.958
0.001,0.120284,0,0.666667,0.21,193.546,137.577,143.925
0.001,0.120284,0,0.833333,0.13,182.038,125.799,132.825
0.001,0.120284,0,0.833333,0.21,188.288,137.316,145.776
0.001,0.120284,0,1,0.17,181.766,131.765,143.01
0.001,0.120284,0,0.833333,0.25,191.236,142.38,150.733
0.001,0.120284,0,1,0.25,187.716,142.488,152.914
0.001,0.120284,0,1,0.09,173.187,117.851,127.833
0.001,0.120284,0,1,0.13,177.494,125.671,136.638
0.001,0.120284,0.0277778,0,0.09,214.21,117.69,115.881
0.001,0.120284,0,1,0.21,184.943,137.488,148.345
0.001,0.120284,0.0277778,0.166667,0.01,196.696,92.214,80.438
0.001,0.120284,0.0277778,0.166667,0.05,200.81,108.378,103.71
0.001,0.120284,0.0277778,0,0.13,216.621,125.913,126.008
0.001,0.120284,0.0277778,0.166667,0.13,207.055,125.879,126.588
0.001,0.120284,0.0277778,0,0.01,208.168,91.942,78.444
0.001,0.120284,0.0277778,0,0.25,221.917,142.248,145.323
0.001,0.120284,0.0277778,0.166667,0.09,204.148,117.957,116.867
0.001,0.120284,0.0277778,0,0.05,211.535,108.178,102.106
0.001,0.120284,0.0277778,0.166667,0.17,209.718,132.208,134.365
0.001,0.120284,0.0277778,0.333333,0.01,187.085,92.447,82.017
0.001,0.120284,0.0277778,0.166667,0.21,211.375,137.518,141.537
0.001,0.120284,0.0277778,0.333333,0.05,192.192,108.127,105.689
0.001,0.120284,0.0277778,0.5,0.01,179.23,92.074,85.551
0.001,0.120284,0.0277778,0,0.17,218.227,131.95,133.681
0.001,0.120284,0.0277778,0,0.21,220.239,136.953,139.707
0.001,0.120284,0.0277778,0.333333,0.17,202.088,132.098,135.148
0.001,0.120284,0.0277778,0.333333,0.21,204.135,137.113,141.97
0.001,0.120284,0.0277778,0.333333,0.09,195.848,117.655,118.606
0.001,0.120284,0.0277778,0.166667,0.25,213.802,142.085,145.943
0.001,0.120284,0.0277778,0.666667,0.01,172.501,91.884,88.494
0.001,0.120284,0.0277778,0.333333,0.13,198.928,126.254,127.861
0.001,0.120284,0.0277778,0.5,0.05,185.054,107.952,107.47
0.001,0.120284,0.0277778,0.5,0.09,189.379,117.504,120.14
0.001,0.120284,0.0277778,0.5,0.21,198.623,137.277,143.112
0.001,0.120284,0.0277778,0.333333,0.25,206.1,141.922,147.14
0.001,0.120284,0.0277778,0.5,0.13,192.455,126.065,129.448
0.001,0.120284,0.0277778,0.666667,0.13,186.316,125.925,131.079
0.001,0.120284,0.0277778,0.833333,0.01,165.671,91.406,93.538
0.001,0.120284,0.0277778,0.5,0.17,195.783,131.972,136.462
0.001,0.120284,0.0277778,0.666667,0.21,192.803,137.642,144.205
0.001,0.120284,0.0277778,0.833333,0.05,172.303,107.41,113.185
0.001,0.120284,0.0277778,0.666667,0.05,178.09,107.585,109.518
0.001,0.120284,0.0277778,1,0.01,160.318,91.264,98.887
0.001,0.120284,0.0277778,0.833333,0.13,181.795,125.103,133.808
0.001,0.120284,0.0277778,0.666667,0.25,195.154,142.25,149.596
0.001,0.120284,0.0277778,0.5,0.25,200.066,142.428,148.449
0.001,0.120284,0.0277778,0.833333,0.17,185.485,131.602,139.876
0.001,0.120284,0.0277778,0.666667,0.09,182.663,117.211,122.433
0.001,0.120284,0.0277778,1,0.05,168.277,107.738,118.272
0.001,0.120284,0.0277778,0.833333,0.25,191.514,142.388,150.533
0.001,0.120284,0.0277778,1,0.09,173.23,117.711,129.27
0.001,0.120284,0.0277778,0.666667,0.17,189.716,131.881,138.01
0.001,0.120284,0.0277778,0.833333,0.09,177.922,117.628,125.783
0.001,0.120284,0.0277778,1,0.13,177.457,125.35,137.646
